link,description,level
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%99%e3%81%bf%e3%81%be%e3%81%9b%e3%82%93-te-sumimasen-meaning/,てすみません,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e6%b8%88%e3%82%80-te-sumu-meaning/,て済む（てすむ）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%9f%e3%81%be%e3%82%89%e3%81%aa%e3%81%84-te-tamaranai-meaning/,てたまらない,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e5%bd%93%e7%84%b6%e3%81%a0-te-touzen-da-meaning/,て当然だ（てとうぜんだ）,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%81%91%e3%81%aa%e3%81%84-te-wa-ikenai-meaning/,てはいけない,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%81%91%e3%81%aa%e3%81%84%e3%81%8b%e3%82%89-te-wa-ikenai-kara-meaning/,てはいけないから,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%84%e3%81%be%e3%81%aa%e3%81%84-te-yamanai-meaning/,てやまない,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%84%e3%82%8b-te-yaru-meaning/,てやる,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%88%e3%81%8b%e3%81%a3%e3%81%9f-te-yokatta-meaning/,てよかった,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%84%e3%82%8b%e5%a0%b4%e5%90%88%e3%81%98%e3%82%83%e3%81%aa%e3%81%84-teiru-baai-janai-meaning/,ている場合じゃない（ているばあいじゃない）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%84%e3%82%8b%e3%81%a8%e3%81%93%e3%82%8d-teiru-tokoro-meaning/,ているところ,N4
https://jlptsensei.com/learn-japanese-grammar/%e7%9a%84-%e3%81%a6%e3%81%8d-teki-meaning/,的（てき）,N3
https://jlptsensei.com/learn-japanese-grammar/%e6%89%8b%e5%89%8d-%e3%81%a6%e3%81%be%e3%81%88-temae-meaning/,手前（てまえ）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82-temo-meaning/,ても,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e5%a7%8b%e3%81%be%e3%82%89%e3%81%aa%e3%81%84-temo-hajimaranai-meaning/,ても始まらない（てもはじまらない）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e3%81%84%e3%81%84%e3%81%a7%e3%81%99%e3%81%8b-temo-ii-desu-ka-meaning/,てもいいです,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e3%81%8b%e3%81%be%e3%82%8f%e3%81%aa%e3%81%84-temo-kamawanai-meaning/,ても構わない（てもかまわない）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e5%b7%ae%e3%81%97%e6%94%af%e3%81%88%e3%81%aa%e3%81%84-%e3%81%a6%e3%82%82%e3%81%95%e3%81%97%e3%81%a4%e3%81%8b%e3%81%88%e3%81%aa%e3%81%84-temo-sashitsukaenai-meaning/,ても差し支えない（てもさしつかえない）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%82%82%e3%81%97%e3%82%87%e3%81%86%e3%81%8c%e3%81%aa%e3%81%84%e3%83%bb%e3%81%a6%e3%82%82%e4%bb%95%e6%96%b9%e3%81%8c%e3%81%aa%e3%81%84-temo-shou-ga-nai-temo-shikata-ga-nai-meaning/,てもしょうがない / てもしかたがない,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af-%e3%81%a7%e3%81%af-tewa-dewa-meaning/,ては / では,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%82%89%e3%82%8c%e3%81%aa%e3%81%84-tewa-irarenai-meaning/,てはいられない,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-tewa-naranai-meaning/,てはならない,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%ef%bd%9e%e3%81%a6%e3%81%af-tewa-tewa-meaning/,ては～ては,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8-to-meaning-whenever/,と,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8-to-particle-meaning/,と,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e7%9b%b8%e3%81%be%e3%81%a3%e3%81%a6-%e3%81%a8%e3%81%82%e3%81%84%e3%81%be%e3%81%a3%e3%81%a6-to-aimatte-meaning/,と相まって（とあいまって）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%82%e3%82%8c%e3%81%b0-to-areba-meaning/,とあれば,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%82%e3%81%a3%e3%81%a6-to-atte-meaning/,とあって,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%b0%e3%81%8b%e3%82%8a%e3%81%ab-to-bakari-ni-meaning/,とばかりに,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e5%90%8c%e6%99%82%e3%81%ab-to-douji-ni-meaning/,と同時に（とどうじに）,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%88%e3%81%a9%e3%82%82-to-ie-domo-meaning/,といえども,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%a8%80%e3%81%88%e3%81%b0-%e3%81%a8%e3%81%84%e3%81%88%e3%81%b0-to-ieba-meaning/,と言えば（といえば）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%84-to-ii-%e3%81%9f%e3%82%89%e3%81%84%e3%81%84-tara-ii-meaning/,といい / たらいい,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%84%ef%bd%9e%e3%81%a8%e3%81%84%e3%81%84-to-ii-to-ii-meaning/,といい～といい,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%a3%e3%81%9f-to-itta-meaning/,といった,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%a3%e3%81%9f%e3%82%89%e3%81%aa%e3%81%84-to-ittara-nai-meaning/,といったらない,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%a3%e3%81%a6%e3%82%82-to-ittemo-meaning/,といっても,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%a8%80%e3%81%a3%e3%81%a6%e3%82%82%e3%81%84%e3%81%84-to-ittemo-ii-meaning/,と言ってもいい（といってもいい）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86-to-iu-meaning/,という,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%b5%e3%81%86%e3%81%ab-to-iu-fuu-ni-meaning/,というふうに,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%8b%ef%bd%9e%e3%81%a8%e3%81%84%e3%81%86%e3%81%8b-to-iu-ka-to-iu-ka-meaning/,というか～というか,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%93%e3%81%a8-to-iu-koto-meaning/,ということ,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%93%e3%81%a8%e3%81%a0-to-iu-koto-da-%e3%81%a8%e3%81%ae%e3%81%93%e3%81%a8%e3%81%a0-to-no-koto-da-meaning/,ということだ,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%93%e3%81%a8%e3%81%af-to-iu-koto-wa-meaning/,ということは,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae-to-iu-mono-meaning/,というもの,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a0-to-iu-mono-da-meaning/,というものだ,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-to-iu-mono-dewa-nai-meaning/,というものではない,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%ae%e3%81%af-to-iu-nowa-meaning/,というのは,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%a8%80%e3%81%86%e3%81%a8-%e3%81%a8%e3%81%84%e3%81%86%e3%81%a8-to-iuto-meaning/,と言うと（というと）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0-%e3%81%a8%e3%81%84%e3%81%a3%e3%81%9f%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0-iu-tokoro-da-meaning/,というところだ / といったところだ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%8f%e3%81%91%e3%81%a0-to-iu-wake-da-%e3%81%a8%e3%81%84%e3%81%86%e3%82%8f%e3%81%91%e3%81%a7%e3%81%99-meaning/,というわけだ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%8f%e3%81%91%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-to-iu-wake-dewa-nai-meaning/,というわけではない,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%88%e3%82%8a-to-iu-yori-meaning/,というより,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%a8%80%e3%82%8f%e3%82%8c%e3%81%a6%e3%81%84%e3%82%8b-to-iwarete-iru-meaning/,と言われている（といわれている）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%82%8f%e3%81%9a%ef%bd%9e%e3%81%a8%e3%81%84%e3%82%8f%e3%81%9a-to-iwazu-to-iwazu-meaning/,といわず～といわず,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%80%83%e3%81%88%e3%82%89%e3%82%8c%e3%82%8b-to-kangaerareru-meaning/,と考えられる（とかんがえられる）,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%81%9e%e3%81%84%e3%81%9f-%e3%81%a8%e3%81%8d%e3%81%84%e3%81%9f-to-kiita-meaning/,と聞いた（ときいた）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8d%e3%81%a6%e3%81%84%e3%82%8b-to-kiteiru-meaning/,ときている,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%bf%e3%81%88%e3%81%a6-miete-%e3%81%a8%e3%81%bf%e3%81%88%e3%82%8b-to-mieru-meaning/,とみえる / とみえて,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%bf%e3%82%8b%e3%81%a8-to-miru-to-meaning/,とみると,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%a6%8b%e3%82%8b%e3%82%84-%e3%81%a8%e3%81%bf%e3%82%8b%e3%82%84-to-miru-ya-meaning/,と見るや（とみるや）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%aa%e3%82%8b%e3%81%a8-%e3%81%a8%e3%81%aa%e3%82%8c%e3%81%b0-%e3%81%a8%e3%81%aa%e3%81%a3%e3%81%9f%e3%82%89-to-naru-to-nareba-meaning/,となると / となれば,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e6%80%9d%e3%81%86-to-omou-meaning/,と思う（とおもう）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%95%e3%82%8c%e3%82%8b-%e3%81%a8%e3%81%95%e3%82%8c%e3%81%a6%e3%81%84%e3%82%8b-to-sareru-meaning/,とされる,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%99%e3%82%8c%e3%81%b0-%e3%81%a8%e3%81%97%e3%81%9f%e3%82%89-%e3%81%a8%e3%81%99%e3%82%8b%e3%81%a8-sureba-shitara-suru-to-meaning/,とすれば・としたら・とすると,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e5%85%b1%e3%81%ab-to-tomo-ni-meaning/,と共に（とともに）,N3
https://jlptsensei.com/learn-japanese-grammar/%e9%80%94%e4%b8%ad%e3%81%a7-%e9%80%94%e4%b8%ad%e3%81%ab-tochuu-de-tochuu-ni-meaning/,途中で/途中に（とちゅうで/とちゅうに）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8b%e3%81%a7-toka-de-meaning/,とか（で）,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8b%ef%bd%9e%e3%81%a8%e3%81%8b-toka-toka-meaning/,とか～とか,N4
https://jlptsensei.com/learn-japanese-grammar/%e6%99%82-%e3%81%a8%e3%81%8d-toki-meaning/,とき,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8d%e3%81%9f%e3%82%89-tokitara-meaning/,ときたら,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a3%e3%81%8f%e3%81%ab-tokku-ni-meaning/,とっくに,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d-tokoro-meaning/,ところ,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0%e3%81%a3%e3%81%9f-tokoro-datta-meaning/,ところだった,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a7-tokoro-de-meaning/,ところで,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%8c-tokoro-ga-meaning/,ところが,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%ab-tokoro-ni-meaning/,ところに,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%82%92%e8%a6%8b%e3%82%8b%e3%81%a8-tokoro-o-miru-to-meaning/,ところを見ると（ところをみると）,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%82%92-tokoro-o-meaning/,ところを,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82-tomo-meaning/,とも,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82%e3%81%82%e3%82%8d%e3%81%86%e3%82%82%e3%81%ae%e3%81%8c-tomo-arou-mono-ga-meaning/,ともあろうものが,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82%e3%81%aa%e3%81%8f-%e3%81%a8%e3%82%82%e3%81%aa%e3%81%97%e3%81%ab-tomo-naku-meaning/,ともなく / ともなしに,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82%e3%81%99%e3%82%8c%e3%81%b0-tomo-sureba-meaning/,ともすれば,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82%ef%bd%9e%e3%81%a8%e3%82%82-tomo-tomo-meaning/,とも～とも,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8a%e3%82%8a%e3%81%ab-toori-ni-meaning/,とおりに,N3
https://jlptsensei.com/learn-japanese-grammar/%e9%80%9a%e3%81%99-%e3%81%a8%e3%81%8a%e3%81%99-toosu-meaning/,通す（とおす）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%8a%e3%82%8f%e3%81%91-toriwake-meaning/,とりわけ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%9f%e3%81%93%e3%81%a8%e3%81%8c-toshita-koto-ga-meaning/,としたことが,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6-toshite-meaning/,として,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6%e3%82%82-toshitemo-meaning/,としても,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a6%e3%82%82-totemo-meaning/,とても,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a6%e3%82%82%ef%bd%9e%e3%81%aa%e3%81%84-totemo-nai-meaning/,とても～ない,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%af-towa-meaning/,とは,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%af%e3%81%84%e3%81%88-towa-ie-meaning/,とはいえ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%af%e9%99%90%e3%82%89%e3%81%aa%e3%81%84-towa-kagiranai-meaning/,とは限らない（とはかぎらない）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%af%e6%af%94%e3%81%b9%e3%82%82%e3%81%ae%e3%81%ab%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-towa-kurabemono-ni-naranai-meaning/,は比べものにならない（とはくらべものにならない）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%af%e6%89%93%e3%81%a3%e3%81%a6%e5%a4%89%e3%82%8f%e3%81%a3%e3%81%a6-%e3%81%a8%e3%81%af%e6%89%93%e3%81%a3%e3%81%a6%e5%a4%89%e3%82%8f%e3%82%8a-towa-utte-kawatte-meaning/,とは打って変わって / とは打って変わり（とはうってかわって / とはうってかわり）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%ef%bd%9e%e3%81%a4-tsu-tsu-meaning/,つ～つ ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%84-tsui-meaning/,つい,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%84%e3%81%ab-tsui-ni-meaning/,ついに,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%84%e3%81%a7%e3%81%ab-tsuide-ni-meaning/,ついでに,N3
https://jlptsensei.com/learn-japanese-grammar/%e5%b0%bd%e3%81%8f%e3%81%99-%e3%81%a4%e3%81%8f%e3%81%99-tsukusu-meaning/,尽くす（つくす）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%be%e3%82%8a-tsumari-meaning/,つまり,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%82%82%e3%82%8a-tsumori-meaning/,つもり,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%82%82%e3%82%8a%e3%81%a0%e3%81%a3%e3%81%9f-tsumori-datta-meaning/,つもりだった,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%82%82%e3%82%8a%e3%81%a7-tsumori-de-meaning/,つもりで,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4-tsutsu-meaning/,つつ,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4%e3%81%82%e3%82%8b-tsutsu-aru-meaning/,つつある,N2
https://jlptsensei.com/learn-japanese-grammar/%e7%b6%9a%e3%81%91%e3%82%8b-tsuzukeru-%e7%b6%9a%e3%81%91%e3%81%a6%e3%81%84%e3%82%8b-meaning/,続ける（つづける）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a3%e3%81%a6-tte-meaning/,って,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%81%a3%e3%81%a6%e3%81%b0-%e3%81%a3%e3%81%9f%e3%82%89-tteba-ttara-meaning/,ってば / ったら,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%86%e3%81%a1%e3%81%ab-uchi-ni-meaning/,うちに,N3
https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a%e3%81%a7-%e3%81%86%e3%81%88%e3%81%a7-ue-de-meaning/,上で（うえで）,N3
https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a%e3%81%ab-ue-ni-meaning/,上に（うえに）,N3
https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a%e3%81%af-ue-wa-meaning/,上は（うえは）,N2
https://jlptsensei.com/learn-japanese-grammar/%e5%8f%97%e8%ba%ab%e5%bd%a2-ukemi-japanese-passive-form/,受身形（うけみけい）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f-wa-particle-meaning/,わ,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af-wa-topic-marker-meaning/,は,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%80%9c%e3%82%88%e3%82%8a-%e3%81%a7%e3%81%99-wa-yori-desu-meaning/,は〜より・・・です,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e5%88%a5%e3%81%a8%e3%81%97%e3%81%a6-wa-betsu-toshite-meaning/,は別として（はべつとして）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%a9%e3%81%86%e3%81%a7%e3%81%99%e3%81%8b-wa-dou-desu-ka-meaning/,はどうですか,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%82%82%e3%81%a1%e3%82%8d%e3%82%93-wa-mochiron-meaning/,はもちろん,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%82%82%e3%81%a8%e3%82%88%e3%82%8a-wa-moto-yori-meaning/,はもとより,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%95%e3%81%a6%e3%81%8a%e3%81%8d-wa-sateoki-meaning/,はさておき,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%9d%e3%81%a3%e3%81%a1%e3%81%ae%e3%81%91%e3%81%a7-%e3%82%92%e3%81%9d%e3%81%a3%e3%81%a1%e3%81%ae%e3%81%91%e3%81%a7-wa-socchinoke-de-meaning/,はそっちのけで / をそっちのけで,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%a8%e3%82%82%e3%81%8b%e3%81%8f-wa-tomokaku-meaning/,はともかく,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%ef%bd%9e%e3%81%a7%e6%9c%89%e5%90%8d-wa-de-yuumei-meaning/,は～で有名（は～でゆうめい）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%80%9c%e3%81%8c%ef%bd%9e%e3%81%af-wa-ga-wa-meaning-but-however/,は〜が… は,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%91%e3%81%a0-wake-da-meaning/,わけだ,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%91%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-wake-dewa-nai-%e3%82%8f%e3%81%91%e3%81%98%e3%82%83%e3%81%aa%e3%81%84-wake-janai-meaning/,わけではない,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%91%e3%81%8c%e3%81%aa%e3%81%84-wake-ga-nai-meaning/,わけがない,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%91%e3%81%ab%e3%81%af%e3%81%84%e3%81%8b%e3%81%aa%e3%81%84-wake-niwa-ikanai-meaning/,わけにはいかない,N3
https://jlptsensei.com/learn-japanese-grammar/%e5%89%b2%e3%81%ab-%e3%82%8f%e3%82%8a%e3%81%ab-wari-ni-meaning/,割に（わりに）,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%96%e3%81%a8-wazato-meaning/,わざと,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%96%e3%82%8f%e3%81%96-wazawaza-meaning/,わざわざ,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%9a%e3%81%8b%e3%81%ab-wazuka-ni-meaning/,わずかに,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84-ya-particle-meaning/,や,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e5%90%a6%e3%82%84-ya-ina-ya-meaning/,や否や（やいなや）,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%8c%e3%81%a6-yagate-meaning/,やがて,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%82%89%ef%bd%9e%e3%82%84%e3%82%89-yara-yara-meaning/,やら～やら,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%99%e3%81%84-yasui-meaning/,やすい,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%a3%e3%81%a8-yatto-meaning/,やっと,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88-yo-ending-particle-meaning/,よ,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%bb%e3%81%a9-%e3%82%88%e3%81%a3%e3%81%bd%e3%81%a9-yohodo-yoppodo-meaning/,よほど / よっぽど,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a-yori-meaning/,より,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a-yori-from-time-place/,より [2],N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%ef%bd%9e%e3%81%ae%e3%81%bb%e3%81%86%e3%81%8c-yori-no-hou-ga-meaning/,より～ほうが,N5
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%e3%81%bb%e3%81%8b%e3%81%aa%e3%81%84-yori-hoka-nai-meaning/,よりほかない,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%e3%82%82-yorimo-meaning/,よりも,N3
https://jlptsensei.com/learn-japanese-grammar/%e4%ba%88%e5%ae%9a%e3%81%a0-yotei-da-meaning/,予定だ（よていだ）,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a0-you-da-meaning/,ようだ,N4
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af-you-dewa-meaning/,ようでは,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84%e3%81%8b-you-dewa-nai-ka-meaning/,ようではないか,N2
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8c-%e3%82%88%e3%81%86%e3%81%a8-you-ga-you-to-meaning/,ようが / ようと,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8c%e3%81%aa%e3%81%84-you-ga-nai-meaning/,ようがない,N3
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8c%ef%bd%9e%e3%82%88%e3%81%86%e3%81%8c-%e3%82%88%e3%81%86%e3%81%a8%ef%bd%9e%e3%82%88%e3%81%86%e3%81%a8-you-ga-you-to-meaning/,ようが～ようが / ようと～ようと,N1
https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8b%ef%bd%9e%e3%81%be%e3%81%84%e3%81%8b-you-ka-mai-ka-meaning/,ようか～まいか,N2
